product_id,product_handle,name_of_customer,email,rating,title,review,date_of_review,link_of_img_1,link_of_img_2,link_of_img_3,link_of_img_4,link_of_img_5,reply
1000000676452166,restalign-pillow,Michele M.,ali_review_1zIdGTbTn@example.com,5,,"I love my cloud align pillow. It’s incredibly soft and comfortable to lay my head on. Im amazed at how well I sleep using it. I find myself cuddling it during the night. I ordered a 2 white ones, one for myself and one for my husband. I used to sleep with 6 different pillows. Moving from one to the next during the night trying to get comfortable. The cloud align pillows are the only pillows I use now. I highly recommend trying one out for yourself",2026-08-12 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/12/M0Qq4yDp4.jpg,,,,,
1000000676452166,restalign-pillow,Maggie S.,ali_review_3FgVgUFhP@example.com,5,,"YOU HAVE TO BUY THIS PILLOW!! I was sleeping on $20 pillows and wondering why I was waking up with so many headaches and often a stiff neck. Then I got the CloudAlign pillow after seeing Mellow all over TikTok. It was my first purchase from them and they sold me INSTANTLY, the second the pillow arrived. I got the baby blue cover with it, and it's 100% cooling, WOW. The first night with the CloudAlign pillow was like heaven. No headache the next morning, no stiffness. The support it offered was p...",2026-08-10 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/10/T-ho6sD2rY.jpg,,,,,
1000000676452166,restalign-pillow,Donna D.,ali_review_4yFU-OA91@example.com,5,,I love these pillows they help me with my migraines and they do stay cool all night long . best buy ever .  I will  definitely buy 2 more again.,2026-08-10 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/10/Dwi9udz5W5.jpg,,,,,
1000000676452166,restalign-pillow,Maria N.,ali_review_9tUbhApwM@example.com,5,,"Very comfortable, we each have one and an extra one for between my knees and we love them",2026-08-10 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/13/PnakUFlW_.jpg,,,,,
1000000676452166,restalign-pillow,Elizabeth T.,ali_review_MItzccgsg@example.com,5,,Amazing pillow so glad I purchased took a month to get it though,2026-08-08 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/8/Hx6gHFdkf.jpg,,,,,
1000000676452166,restalign-pillow,Nicole A.,ali_review_LbiJxt5q_@example.com,5,,I wasn’t too sure how I’d like this pillow. I’ve only used standard pillows in the past. I love it! I am a side sleeper and I feel like I’m sleeping on a little cloud. Even laying on my back is comfortable. I haven’t had the usual stiff neck when I wake up like I used to most mornings. Trying to talk my husband into trying it.  My next purchase will be the comforter if it goes lower in price. I need a king size.,2026-08-06 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/6/OkCdmDEFw.jpg,,,,,
1000000676452166,restalign-pillow,Emily C.,ali_review_ItZDDl7YQ@example.com,5,,"As a student, I carry a lot of tension in my neck and shoulders. I was combing the internet to try to find a pillow that could help, so I wouldn't wake up with constant pain that just got worse throughout the day. This pillow has become the star among all my others. You feel an immediate difference. 10/10 recommend.",2026-08-05 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/5/0KskvHVt3.jpg,,,,,
1000000676452166,restalign-pillow,Jill W.,ali_review_OTxap7zKd@example.com,5,,I had terrible neck pain and tried the Mellow pillow.   I also wear a nasal cpap so needed a soft comfortable pillow.  The Mellow pillow has surpassed my expectations and my pain is 98% better!  It doesn't interfere with my cpap also.  Thank you!,2026-08-02 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/2/N0A5NDa_0.jpg,,,,,
1000000676452166,restalign-pillow,Fernando A.,ali_review_JvNV1eh64@example.com,5,,I love my mellow pillow. I was a little hesitant at first to think a pillow would help out my nagging neck problem. I purchased the high one and it’s worked great for me! I wake every morning feeling better everyday. I also got the small one for my mom and she also loves it! I definitely would recommend this pillow to others that deal with constant neck pain.,2026-08-01 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/1/T35xcvaPQ.jpg,,,,,
1000000676452166,restalign-pillow,Yujin K.,ali_review_6fsj8sClc@example.com,5,,"very soft, comfy!! I ordered 3 sets for my bedroom as well as my mom's bedroom. The pillow is incredibly comfortable, and it helps you have a good sleep. The comforter is also very neat and nice. You can't imagine how come you got this quality of products at this price! I am sure you won't be disappointed; you should try!",2026-07-31 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/31/oEW-UKKiR.jpg,,,,,
1000000676452166,restalign-pillow,Felicia J.,ali_review_VikxwH1yQ@example.com,5,,"The pillow case already comes on it, I thought they would be a separate one. It is very comfortable and cooling",2026-07-31 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/31/OMjJDjOr3.jpg,,,,,
1000000676452166,restalign-pillow,Charmaine M.,ali_review_pt-hTZqlj@example.com,5,,I love this pillow and all the products it’s really a changing game to invest on a high quality material that will make you comfortable and sleep tight. At first I was so hesitant buying it what if it didn’t work but reading everyone reviews and how great the product was I just told my self just buy it and try it out it didn’t failed me at all. I love it so much and I want to buy more.,2026-07-30 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/30/JmUiqoPB_k.jpg,,,,,
1000000676452166,restalign-pillow,Michelle T.,ali_review_p5hKIwo6Z@example.com,5,,I love soft pillow!,2026-07-25 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/25/BGOQlGwYN.jpg,,,,,
1000000676452166,restalign-pillow,Melissa O.,ali_review_4YwU3vVpL@example.com,5,,I LOVE my Melliw pillows. Never had any that can compare. They’re soft and cool and cuddly.,2026-07-22 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/22/2je-uJUG8.jpg,,,,,
1000000676452166,restalign-pillow,Sandra M.,ali_review_cY34ABk2F@example.com,5,,I pair it with my mellow lavender blanket. I wish the blanket was thicker (I thought I was buying the double layer cloud cushion) but am absolutely loving the blanket,2026-07-22 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/22/7kyxieKIM.jpg,,,,,
1000000676452166,restalign-pillow,Lanaya M.,ali_review_iBnUOGMQn@example.com,5,,I feel I sleep better.  When I sleep on my back I feel my neck is supported. I'm normally a side sleeper. But I like the pillow and I like the fact that I could choose my pillowcase cover.,2026-07-19 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/19/xoJwI0DeQ.jpg,,,,,
1000000676452166,restalign-pillow,Stacy Y.,ali_review_fkvVgN-Oi5@example.com,5,,"So cool and comfy, love this pillow!!",2026-07-19 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/19/tN1VnGpDq.jpg,,,,,
1000000676452166,restalign-pillow,Tatiana M.,ali_review_Pb6o9LlU5@example.com,5,,These are the best and highest quality pillows in my life,2026-07-19 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/19/fk19mn5Fo.jpg,,,,,
1000000676452166,restalign-pillow,Katy H.,ali_review_lxMyRNgHO@example.com,5,,My third cloud pillow is in a separate order. I love this pillow. Makes a great gift!,2026-07-17 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/9/10/0tf0hK-j0.jpg,,,,,
1000000676452166,restalign-pillow,Alyson C.,ali_review_JWPKnm-RP@example.com,5,,"This pillow is one of my favorite things!   I love the cooling feel and the comfortable shaping that cradles head in comfort. I am not kidding! I love it.  The lavender is such a nice color, too !",2026-07-16 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/16/blLRHt06h.jpg,,,,,
1000000676452166,restalign-pillow,Taunya C.,ali_review_9JNkRJOrg@example.com,3,,I love the cooling cases and the pillow is very comfortable! The only problem I had was the zippers to the cases were snagging and ruining my other blankets. I didn’t realize how much damage they were causing until AFTER I ordered the second pillow 😓,2026-07-16 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/16/fO1KRHr0f.jpg,,,,,
1000000676452166,restalign-pillow,Lucie B.,ali_review_Cw0OFV1ys@example.com,5,,I didn't have high hopes for this pillow. I've tried many like it that claim to align your spine or stop neck pain. This one actually came through though! I've gotten some pretty good nights of sleep and even gotten higher blood oxygen levels (according to my Oura ring). I'm impressed enough that I've now convinced my husband to get one as well.,2026-07-14 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/14/TLjOrdQQQB.jpg,,,,,
1000000676452166,restalign-pillow,Kelly R.,ali_review_ySG-C0HQT@example.com,5,,Pillow is very comfortable,2026-07-14 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/14/2fKnokGvj.jpg,,,,,
1000000676452166,restalign-pillow,Marco A.,ali_review_bdgNkNLFc@example.com,5,,"So crazy comfortable, I haven’t had neck pain ever since I started sleeping on this. A must buy.",2026-07-14 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/14/6Z3b9HnlG.jpg,,,,,
1000000676452166,restalign-pillow,Debbie F.,ali_review_7stCeaPBh@example.com,5,,Been having a lot of back problems and I'm a side sleeper so I ordered these pillows and also got one of the body ones. I have been sleeping so much better with these pillows. I highly recommend these pillows! I also have frozen's shoulder so this pillow helps align my shoulder as I sleep. Been sleeping so much more comfortable since I've got these pillows honestly.,2026-07-13 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/13/fRQo7wScv.jpg,,,,,
1000000676452166,restalign-pillow,Lindsay H.,ali_review_6T1l0RWUP@example.com,5,,I like the high cloud pillow a touch more than the regular height. The cooling blanket is amazing. Just a shake & the blanket cools right off.,2026-07-12 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/12/Uh_ttAIFZ.jpg,,,,,
1000000676452166,restalign-pillow,Judith Q.,ali_review_h3iIy9e9e@example.com,1,,It’s not as soft as I expected from the videos.  It hurts my neck and I would like to return it,2026-07-12 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/12/rBfK6xhHk.jpg,,,,,
1000000676452166,restalign-pillow,Michele U.,ali_review_jJmu9thlm@example.com,5,,"Ever since I got the pillow, I’ve been sleeping through the night.",2026-07-11 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/11/dS_b8x08J.jpg,,,,,
1000000676452166,restalign-pillow,Calee R.,ali_review_xOH0znDxo@example.com,5,,"Worth it, ordering another now!",2026-07-10 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/10/TNcTSN9dz.jpg,,,,,
1000000676452166,restalign-pillow,Wendy P.,ali_review_4Nwn6Xedg@example.com,5,,I feel like I am sleeping in a cloud so in love with it. Even my Doggo loves it,2026-07-09 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/9/e0NEf1hrs.jpg,,,,,
1000000676452166,restalign-pillow,Alyson H.,ali_review_n9XspKmib@example.com,5,,The only pillow I will use now. It perfectly aligns with your neck and is soft yet firm. The pillow case for it stays cool and is very soft and silky. Best purchase!!,2026-07-09 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/9/xvI3awSXG.jpg,,,,,
1000000676452166,restalign-pillow,Galit W.,ali_review_Csj05srhK@example.com,4,,Feels very comfortable and cool. Do not put any pillow cover on top.,2026-07-08 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/8/2DnyUtJjp.jpg,,,,,
1000000676452166,restalign-pillow,Julia A.,ali_review_HrUbMYMen@example.com,5,,Wonderful and comfortable. It helps lift my head with neck support,2026-07-06 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/6/l5R3xMGXE.jpg,,,,,
1000000676452166,restalign-pillow,Nicole C.,ali_review_0MOIH6jeP@example.com,5,,I am so in love with this pillow!  I have looked for years to find her!  At night she takes care of my neck problems and in the morning my feet are happy too!,2026-07-05 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/5/XE1dmtXVnB.jpg,,,,,
1000000676452166,restalign-pillow,Abbey S.,ali_review_e9nL6HSDu@example.com,4,,"It’s a fight between my husband and I on who gets to use this pillow! We love the align pillow so much, that we’re looking to buying the next one! Thank you Mellow!",2026-07-04 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/4/ctJsFG20b.jpg,,,,,
1000000676452166,restalign-pillow,Kari M.,ali_review_VsWAjHd4l@example.com,5,,We are both sleeping so well with our cloud align pillows!  Perfect support for us in both back and side sleeping positions!  We have been sleeping more soundly through the night with these pillows!,2026-07-03 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/7/6/WYYH1cGX5q.jpg,,,,,
1000000676452166,restalign-pillow,Robin B.,ali_review_3Rr1z-fo1@example.com,5,,"I love that they stay cool, I ordered one for myself and one for my sister and we both absolutely love them. No more sore necks in the morning",2026-06-29 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/29/_BD6aCFKf.jpg,,,,,
1000000676452166,restalign-pillow,Denise M.,ali_review_FHRNaLjqM@example.com,5,,Me and my husband are really surprised at the pillows! I have tried so many.  We love them so Does the dogs!,2026-06-27 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/27/cWuLsj5a6.jpg,,,,,
1000000676452166,restalign-pillow,Vanesa A.,ali_review_RVYPIqzDJ@example.com,4,,Una calidad máxima 🥰 Muy recomendable,2026-06-24 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/24/DF0V4Md25.jpg,,,,,
1000000676452166,restalign-pillow,Allison S.,ali_review_7VdLrstAS@example.com,5,,Softest fabric I’ve ever felt! Truly like a cloud!,2026-06-24 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/24/NUNr3o6x1.jpg,,,,,
1000000676452166,restalign-pillow,Heidi M.,ali_review_tNytnNKMk@example.com,4,,"I noticed results the next morning. My neck wasn't & still hasn't been stiff when I wake up. The cooling effect & pillowcase are phenomenal, I don't wake up with sweat on my face or damp hair.   I plan on buying other products soon",2026-06-24 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/24/IIro_iBDz.jpg,,,,,
1000000676452166,restalign-pillow,Michael S.,ali_review_h5jBTI0NH@example.com,4,,Good,2026-06-23 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/8/9/X1BNwrvTob.jpg,,,,,
1000000676452166,restalign-pillow,Amanda G.,ali_review_RgLcZTi8n@example.com,5,,It helps a lot I was waking up daily with a stiff neck until I switched to mellow!,2026-06-23 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/23/CEPrpnE1h.jpg,,,,,
1000000676452166,restalign-pillow,Nicole H.,ali_review_QM9xMYrOC@example.com,5,,I love this pillow. It does help keep me cooler in the nights.,2026-06-23 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/23/s_CT-jwxgM.jpg,,,,,
1000000676452166,restalign-pillow,Stephanie H.,ali_review_iFxZOCG6Gx@example.com,5,,I’ve been looking for the perfect pillow for YEARS! I have spent so much money. Mellow cloud pillow started popping up on my feed and I was hesitant to buy it but OMG this is the BEST pillow ever! No more neck pain! I’m in love with it and wish I would have bought it before.,2026-06-21 00:00:00 +0000 UTC,https://images.loox.io/uploads/2026/6/21/xycupRL2b.jpg,,,,,
